,cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta,tipo_agencia
929,155,140,26,2010-08-10 14:49:13 UTC,0.0127,109902.5859044308,205505.77,95603.1840955692,1946.9052289712365,100,4,Em análise,Agencia Fisica
930,947,140,73,2021-08-15 04:03:02 UTC,0.0105,137099.43229617106,184068.72,46969.28770382894,2501.9927890821,82,2,Validação documentos,Agencia Fisica
931,1268,182,78,2018-09-15 21:03:51 UTC,0.009,124531.37786570656,232512.49,107981.11213429343,3103.9118918332574,50,2,Enviada,Agencia Digital
932,857,182,13,2022-08-24 20:10:51 UTC,0.0151,131839.59103658475,234725.24,102885.64896341522,2385.749016432866,120,1,Em análise,Agencia Digital
933,389,182,4,2017-07-22 16:37:16 UTC,0.0238,39547.97024211666,53003.03,13455.059757883344,2002.203940055149,27,1,Validação documentos,Agencia Digital
934,40,182,32,2013-03-06 07:07:34 UTC,0.0176,79874.0233846514,99049.63,19175.606615348588,4109.08808980759,24,1,Validação documentos,Agencia Digital
935,285,798,79,2021-03-18 23:57:36 UTC,0.0166,69718.9286039749,130839.39,61120.461396025086,70876.2628188011,1,1,Enviada,Agencia Fisica
936,700,916,79,2021-07-17 16:52:24 UTC,0.0229,92476.92678735734,119740.36,27263.433212642656,2291.128832867338,114,5,Enviada,Agencia Fisica
937,49,916,23,2013-08-30 05:08:32 UTC,0.0218,16166.075151508348,20300.8,4134.724848491651,394.2753249757332,104,1,Validação documentos,Agencia Fisica
938,1459,385,79,2014-07-25 02:47:05 UTC,0.0138,35237.54579501177,59888.77,24651.22420498823,740.5301136640945,78,3,Enviada,Agencia Digital
939,821,385,92,2011-07-28 04:02:11 UTC,0.0186,167617.87922150135,241756.2,74138.32077849867,5000.58981968225,53,4,Enviada,Agencia Digital
940,1838,385,93,2019-02-02 11:53:57 UTC,0.0139,8065.499100726381,16074.79,8009.290899273619,205.8127311486093,57,6,Em análise,Agencia Digital
941,1780,250,79,2011-06-17 08:24:14 UTC,0.0169,117286.88573220928,201012.83,83725.9442677907,2385.9489390065023,106,5,Enviada,Agencia Fisica
942,1323,250,13,2022-06-27 21:44:35 UTC,0.0208,35073.07847448888,61732.16,26659.08152551112,886.8602003676782,84,5,Aprovada,Agencia Fisica
943,1491,250,27,2016-10-23 12:31:21 UTC,0.0106,147577.15287381664,224493.97,76916.81712618336,7555.914345852487,22,3,Em análise,Agencia Fisica
944,1032,250,29,2010-05-23 07:53:02 UTC,0.0161,76870.65326923017,136453.06,59582.40673076982,2773.670271341077,37,0,Em análise,Agencia Fisica
945,891,720,80,2012-04-14 23:58:24 UTC,0.0126,95054.24247570842,127680.52,32626.2775242916,2293.130126417579,59,5,Enviada,Agencia Fisica
946,514,720,37,2022-07-08 02:07:37 UTC,0.0208,175097.39224345874,228404.09,53306.69775654126,4802.2401191339595,69,6,Aprovada,Agencia Fisica
947,1256,31,80,2020-03-13 01:54:16 UTC,0.0205,86785.19712162708,159337.72,72552.52287837293,2548.913726222547,59,1,Enviada,Agencia Digital
948,232,31,24,2016-07-12 02:25:24 UTC,0.0206,6717.593676867396,10247.01,3529.4163231326047,216.48057865532064,50,6,Aprovada,Agencia Digital
949,1484,31,4,2021-07-13 13:37:16 UTC,0.0117,137722.2692440401,207913.53,70191.2607559599,2840.819877778191,72,5,Em análise,Agencia Digital
950,1340,31,80,2016-08-20 11:56:32 UTC,0.0099,51153.54706804549,82613.69,31460.14293195451,777.324976349816,107,6,Em análise,Agencia Digital
951,1877,707,80,2020-01-10 02:35:05 UTC,0.0162,135066.4121577915,246043.6,110977.18784220851,2567.358389973617,119,3,Enviada,Agencia Digital
952,944,707,97,2021-08-24 11:04:26 UTC,0.0147,2837.242924356585,4770.35,1933.107075643416,120.87354524653522,29,5,Em análise,Agencia Digital
953,1155,707,47,2011-04-30 01:21:13 UTC,0.0087,15848.65851798091,19948.27,4099.6114820190905,218.61606719259916,115,5,Validação documentos,Agencia Digital
954,98,287,81,2015-09-19 07:30:25 UTC,0.0085,34476.885600220216,51516.23,17039.344399779788,530.4098836579284,95,0,Enviada,Agencia Digital
955,1330,287,87,2020-01-15 02:41:31 UTC,0.0216,112921.20890125512,150691.15,37769.94109874487,3757.9109031636754,49,0,Enviada,Agencia Digital
956,33,287,58,2012-02-15 13:07:21 UTC,0.0191,161524.6942185069,204622.46,43097.765781493115,6016.942147114669,38,5,Em análise,Agencia Digital
957,171,287,61,2012-08-25 06:18:44 UTC,0.0202,65243.898019314154,81561.96,16318.06198068586,1549.7495685842316,95,5,Validação documentos,Agencia Digital
958,187,434,81,2013-06-07 05:52:56 UTC,0.013,14794.205380427984,25661.59,10867.384619572016,269.2425968840462,97,5,Enviada,Agencia Digital
959,761,434,37,2011-04-19 07:07:17 UTC,0.0221,66852.91831875364,104830.16,37977.24168124636,2198.4950140585006,51,3,Validação documentos,Agencia Digital
960,757,760,81,2015-11-26 10:08:54 UTC,0.0092,48837.355717585895,96935.61,48098.254282414106,778.4250209157907,94,1,Enviada,Agencia Fisica
961,826,760,41,2012-04-30 02:24:26 UTC,0.0149,162257.8760767463,226427.62,64169.7439232537,3054.56113557745,106,5,Aprovada,Agencia Fisica
962,758,480,81,2011-11-17 08:58:14 UTC,0.0144,94836.94810862748,131026.64,36189.6918913725,6018.64518863187,18,1,Enviada,Agencia Fisica
963,225,480,53,2013-12-22 08:38:46 UTC,0.0126,141212.50653884918,171619.62,30407.11346115081,2853.9986619414663,78,4,Em análise,Agencia Fisica
964,52,480,8,2018-05-20 06:05:44 UTC,0.02,5844.074445953413,8138.55,2294.475554046588,229.279711308649,36,3,Validação documentos,Agencia Fisica
965,960,405,81,2017-01-06 04:09:59 UTC,0.0092,96396.57077416065,187942.11,91545.53922583934,4048.320877836914,27,0,Enviada,Agencia Fisica
966,1782,405,76,2016-01-31 22:25:09 UTC,0.0237,58212.60711010659,71195.86,12983.252889893412,1508.593880821088,105,6,Em análise,Agencia Fisica
967,562,217,82,2016-03-06 19:16:38 UTC,0.0195,137343.38956232084,191042.55,53699.16043767915,8358.9969333074,20,2,Enviada,Agencia Fisica
968,1444,77,82,2014-08-03 17:23:00 UTC,0.0109,122820.60788448532,164298.71,41478.10211551467,2239.6932674924774,84,5,Enviada,Agencia Digital
969,303,77,48,2017-02-21 10:55:58 UTC,0.0138,32374.584086240207,49216.39,16841.805913759792,1100.5157156433995,38,2,Em análise,Agencia Digital
970,1590,450,82,2010-01-08 06:53:18 UTC,0.0127,22086.758090426145,35165.82,13079.061909573857,707.6687578370743,40,0,Enviada,Agencia Fisica
971,631,450,72,2012-02-19 02:23:20 UTC,0.0092,120330.91117352124,213323.1,92992.18882647876,15670.728979950787,8,1,Aprovada,Agencia Fisica
972,1792,862,82,2012-01-23 08:40:47 UTC,0.0169,146702.80428354742,215055.03,68352.22571645258,3086.723471076768,97,1,Enviada,Agencia Fisica
973,1019,862,97,2022-01-07 07:17:19 UTC,0.009,103602.20997803424,182932.7,79330.49002196577,3095.6910766507463,40,6,Enviada,Agencia Fisica
974,237,862,56,2018-05-15 03:08:54 UTC,0.011,78874.82005448558,115096.34,36221.51994551441,1944.9416768190008,54,1,Validação documentos,Agencia Fisica
975,1830,987,82,2013-06-04 00:12:28 UTC,0.0143,32040.118351541587,54868.77,22828.65164845841,1853.347921571931,20,6,Enviada,Agencia Fisica
976,1229,40,83,2010-05-31 22:21:07 UTC,0.0092,130016.76040016316,238018.03,108001.26959983684,4708.931998362672,32,4,Enviada,Agencia Fisica
977,952,40,48,2015-05-28 01:04:06 UTC,0.0169,87516.60125991667,121981.1,34464.49874008333,2403.8164865582976,57,5,Aprovada,Agencia Fisica
978,1292,765,83,2011-08-17 06:18:12 UTC,0.0248,84574.4804681256,104042.73,19468.249531874397,29601.208680341864,3,0,Enviada,Agencia Fisica
979,608,765,18,2015-03-23 18:00:36 UTC,0.0212,37628.03170249151,45367.34,7739.308297508484,1362.0536538069714,42,0,Aprovada,Agencia Fisica
980,1995,765,90,2017-07-12 23:35:07 UTC,0.0086,26313.93608633867,39247.97,12934.033913661331,491.74468574579663,72,5,Em análise,Agencia Fisica
981,1993,765,74,2016-12-22 19:26:50 UTC,0.0161,156096.67100961512,195335.64,39238.96899038488,3138.539270447037,101,1,Validação documentos,Agencia Fisica
982,1387,700,83,2021-08-17 23:05:09 UTC,0.0117,163244.59429641473,203494.77,40250.17570358527,4941.901840355724,42,2,Enviada,Agencia Fisica
983,1517,700,25,2022-07-19 15:54:15 UTC,0.0144,134358.30479651075,164296.25,29937.945203489235,2441.2861567274213,110,6,Validação documentos,Agencia Fisica
984,1521,221,83,2017-11-12 11:17:28 UTC,0.0118,6775.981075946937,10732.24,3956.2589240530624,325.84679362841587,24,1,Enviada,Agencia Fisica
985,254,357,84,2012-02-29 19:53:11 UTC,0.0163,132400.71720001727,181398.56,48997.84279998272,2973.914196076505,80,2,Enviada,Agencia Fisica
986,1464,357,71,2017-06-02 16:30:58 UTC,0.0082,46616.967124243085,63660.16,17043.19287575692,763.7467730688164,85,0,Em análise,Agencia Fisica
987,1592,357,68,2020-02-08 17:56:18 UTC,0.0109,179134.53713010668,239219.58,60085.04286989332,10016.988131756076,20,6,Validação documentos,Agencia Fisica
988,327,931,84,2018-03-23 01:07:42 UTC,0.013,88211.73174494378,149873.73,61661.99825505625,1755.4766816991105,82,0,Enviada,Agencia Digital
989,976,650,84,2013-09-26 02:27:55 UTC,0.0172,93482.8363534716,162417.86,68935.0236465284,2559.9692701958447,58,2,Enviada,Agencia Digital
990,248,650,50,2013-04-26 12:34:24 UTC,0.0121,79824.3987368143,125158.15,45333.75126318569,1518.9338554932308,84,2,Aprovada,Agencia Digital
991,1867,650,37,2022-09-29 12:09:04 UTC,0.0223,44931.23632250553,62882.53,17951.293677494472,1103.938829749672,108,0,Validação documentos,Agencia Digital
992,1072,650,66,2012-11-08 17:36:52 UTC,0.017,5222.651013986288,9443.42,4220.7689860137125,703.754858146188,8,3,Validação documentos,Agencia Digital
993,1727,964,84,2016-01-26 18:02:16 UTC,0.0236,103497.5575735306,122189.85,18692.29242646941,10792.90232318494,11,2,Enviada,Agencia Digital
994,1791,150,84,2016-02-20 10:19:34 UTC,0.0148,12435.575283636805,20470.95,8035.374716363197,328.204586968795,56,0,Enviada,Agencia Digital
995,1847,841,84,2020-08-16 17:07:17 UTC,0.0125,109073.2812922972,174923.8,65850.5187077028,5107.080079500216,25,1,Enviada,Agencia Fisica
996,1772,841,91,2019-11-17 18:57:13 UTC,0.0238,50251.52179203835,69195.26,18943.738207961644,5246.221218453945,11,4,Enviada,Agencia Fisica
997,287,841,80,2014-12-28 06:32:30 UTC,0.0103,23795.01983584422,38379.64,14584.62016415578,391.45870134740073,96,0,Validação documentos,Agencia Fisica
998,1981,956,84,2013-05-27 14:52:33 UTC,0.0206,111381.11962073873,166256.27,54875.150379261264,2579.6588406636347,108,6,Enviada,Agencia Fisica
999,92,26,85,2016-12-22 01:31:23 UTC,0.0096,74090.50199794552,112484.19,38393.68800205448,1610.4039713570826,61,5,Enviada,Agencia Fisica
1000,1097,26,34,2022-06-28 16:07:43 UTC,0.0214,145855.93594069208,182661.44,36805.50405930791,4270.30679094578,62,6,Em análise,Agencia Fisica
1001,93,26,45,2018-08-27 07:56:52 UTC,0.0169,136405.65495078755,182910.57,46504.915049212446,2690.3136312456527,116,4,Em análise,Agencia Fisica
1002,547,26,98,2010-05-09 12:35:14 UTC,0.0245,113770.5846009272,177863.15,64092.5653990728,3539.2554466923825,64,0,Validação documentos,Agencia Fisica
1003,496,154,85,2021-03-11 14:54:22 UTC,0.0099,30205.035705978557,44958.33,14753.294294021453,498.4224134116404,93,5,Enviada,Agencia Fisica
1004,1691,154,91,2020-12-29 01:20:14 UTC,0.0175,43602.63051858097,56330.6,12727.96948141903,15045.84911683901,3,3,Enviada,Agencia Fisica
1005,938,154,3,2014-02-18 18:05:26 UTC,0.0242,188729.36710941917,242187.95,53458.582890580874,6137.941816577401,57,0,Aprovada,Agencia Fisica
1006,606,154,12,2022-11-22 08:50:17 UTC,0.0125,158370.26212452055,210306.08,51935.81787547944,5886.284516563324,33,3,Validação documentos,Agencia Fisica
1007,1778,154,81,2016-11-13 09:22:54 UTC,0.0154,59454.69172896171,87337.04,27882.348271038285,3089.4058986114665,23,5,Validação documentos,Agencia Fisica
1008,1431,632,85,2016-08-23 09:34:29 UTC,0.0131,101033.28969118927,175702.67,74669.38030881075,2017.4678543332573,82,3,Enviada,Agencia Fisica
1009,319,632,73,2019-07-01 10:04:16 UTC,0.0103,63096.378870119246,78415.43,15319.051129880743,2106.568213048848,36,0,Em análise,Agencia Fisica
1010,117,199,86,2017-08-05 14:43:50 UTC,0.0195,127990.12517630938,174164.23,46174.10482369064,3028.351541320757,90,1,Enviada,Agencia Fisica
1011,425,199,89,2022-05-28 00:14:13 UTC,0.0129,133660.49402868928,191377.52,57717.025971310715,4999.092028741726,33,5,Validação documentos,Agencia Fisica
1012,697,324,86,2020-11-21 13:37:07 UTC,0.0196,81725.15565739185,162457.02,80731.86434260813,1870.3039082045304,100,1,Enviada,Agencia Digital
1013,833,324,18,2021-09-01 00:48:21 UTC,0.0221,130988.74050687403,162328.81,31340.069493125957,3168.776444283762,112,0,Em análise,Agencia Digital
1014,811,324,92,2010-08-31 23:54:52 UTC,0.0217,32445.871983075987,43567.91,11122.038016924014,773.9807186875693,112,3,Validação documentos,Agencia Digital
1015,925,532,86,2013-03-11 21:41:55 UTC,0.0231,141250.58093517565,230607.85,89357.26906482433,4792.896981222051,50,5,Enviada,Agencia Fisica
1016,694,532,47,2015-09-30 08:08:24 UTC,0.01,9563.200380160486,11449.02,1885.819619839514,9658.83238396208,1,3,Em análise,Agencia Fisica
1017,1002,532,98,2019-09-15 23:45:13 UTC,0.0143,119433.47861289133,157959.53,38526.051387108695,14237.177145342428,9,2,Validação documentos,Agencia Fisica
1018,934,247,86,2020-10-11 16:34:11 UTC,0.019,71362.77282827868,134563.94,63201.16717172132,2081.29602187145,56,1,Enviada,Agencia Digital
1019,1909,247,62,2011-08-01 09:06:13 UTC,0.013,145665.58382650733,218884.27,73218.6861734927,2550.8445266750123,105,0,Aprovada,Agencia Digital
1020,246,247,68,2015-07-06 17:09:44 UTC,0.0196,24942.04002464001,32209.2,7267.159975359992,1739.361132851703,17,5,Aprovada,Agencia Digital
1021,1523,247,19,2020-07-31 08:21:22 UTC,0.0215,75466.06501328769,142225.29,66759.22498671232,2536.0282361951404,48,3,Em análise,Agencia Digital
1022,721,247,31,2011-03-30 21:44:36 UTC,0.0144,165121.88102132815,201305.07,36183.188978671846,3791.5124988769207,69,3,Em análise,Agencia Digital
1023,1671,247,15,2010-04-02 21:25:41 UTC,0.0193,10533.78397628741,18464.59,7930.806023712589,240.1972060912675,98,4,Validação documentos,Agencia Digital
1024,474,247,65,2018-06-14 14:50:52 UTC,0.0187,160135.8855393251,194338.25,34202.3644606749,3539.353504459483,101,6,Validação documentos,Agencia Digital
1025,157,432,87,2014-12-05 01:58:14 UTC,0.0163,34704.0526631924,61034.51,26330.4573368076,2047.3615860769955,20,4,Enviada,Agencia Fisica
1026,1028,208,87,2020-02-06 07:39:40 UTC,0.0126,192003.04073983687,238886.79,46883.74926016313,13325.614920013555,16,0,Enviada,Agencia Fisica
1027,1321,208,49,2021-04-19 23:12:43 UTC,0.0144,33511.773377492915,48519.58,15007.806622507083,846.8874198863452,59,2,Aprovada,Agencia Fisica
1028,1049,223,87,2011-09-04 13:40:23 UTC,0.0089,52143.49208640948,89547.76,37404.26791359052,4997.188013328199,11,2,Enviada,Agencia Fisica
1029,830,223,4,2022-02-24 08:54:54 UTC,0.0168,49903.522652479915,70159.91,20256.387347520093,1152.671359396143,78,3,Em análise,Agencia Fisica
1030,1362,147,87,2016-09-19 19:23:45 UTC,0.0182,16001.799357539889,30296.83,14295.030642460117,458.06131842976976,56,4,Enviada,Agencia Fisica
1031,349,147,17,2012-01-05 08:59:53 UTC,0.0189,27524.2368709942,52447.68,24923.4431290058,717.2713484800927,69,2,Em análise,Agencia Fisica
1032,1619,695,87,2010-05-11 06:36:10 UTC,0.0248,51313.69763745976,71639.69,20325.992362540244,1597.614073569918,65,2,Enviada,Agencia Digital
1033,1939,695,46,2020-04-21 00:53:57 UTC,0.0183,3408.604344401268,6487.1,3078.4956555987324,73.5304057970261,104,1,Em análise,Agencia Digital
1034,572,321,88,2017-03-18 21:27:10 UTC,0.0142,13142.164520740002,22951.98,9809.815479259998,1565.8661947811736,9,4,Enviada,Agencia Fisica
1035,344,321,30,2016-01-08 13:45:59 UTC,0.0084,106031.55394229112,131782.86,25751.306057708854,1613.4320915938565,96,2,Aprovada,Agencia Fisica
1036,637,665,88,2021-11-11 23:21:55 UTC,0.0126,57570.49447598848,109616.72,52046.22552401152,1079.6300287619215,89,5,Enviada,Agencia Digital
1037,1783,440,88,2017-10-03 12:01:46 UTC,0.0088,180693.9625140845,237827.14,57133.17748591551,2981.161005864042,87,5,Enviada,Agencia Fisica
1038,383,805,89,2015-08-14 18:21:44 UTC,0.0211,98749.19595946548,157298.85,58549.65404053452,2941.801127466787,59,5,Enviada,Agencia Fisica
1039,1664,805,99,2015-11-24 23:41:06 UTC,0.0206,148664.910491263,209612.6,60947.689508737,5245.012242433823,43,6,Enviada,Agencia Fisica
1040,950,805,41,2016-01-25 10:11:55 UTC,0.0114,65047.88966701784,120998.7,55950.81033298216,1329.2394004861333,72,6,Em análise,Agencia Fisica
1041,1137,805,76,2016-07-13 19:04:21 UTC,0.012,126234.0602633582,158179.72,31945.659736641806,5501.322437586003,27,6,Em análise,Agencia Fisica
1042,500,347,89,2022-06-17 10:33:09 UTC,0.0231,15038.355301747146,19967.63,4929.274698252856,435.41797971565165,70,0,Enviada,Agencia Fisica
1043,1774,347,27,2016-11-08 21:51:46 UTC,0.0197,158689.09170056856,234716.44,76027.34829943145,3489.189567770489,116,2,Validação documentos,Agencia Fisica
1044,526,739,89,2022-03-19 05:01:19 UTC,0.0198,77244.23652691748,152592.44,75348.20347308253,2022.3567739447767,72,1,Enviada,Agencia Fisica
1045,1544,677,89,2018-09-28 19:30:19 UTC,0.0236,80281.8409449664,138404.47,58122.6290550336,2555.1263130714165,58,5,Enviada,Agencia Fisica
1046,793,677,18,2021-07-02 08:38:23 UTC,0.0088,182648.9859327874,227647.2,44998.2140672126,5326.093511562308,41,0,Aprovada,Agencia Fisica
1047,1803,677,22,2011-11-16 10:23:55 UTC,0.0112,155099.95178885176,228671.54,73571.58821114825,2726.748881440797,91,6,Validação documentos,Agencia Fisica
1048,1707,677,84,2013-09-24 02:11:16 UTC,0.0243,49442.53364678291,67691.33,18248.796353217087,1625.0404515606117,56,0,Validação documentos,Agencia Fisica
1049,1866,889,89,2017-02-12 15:40:40 UTC,0.0191,2919.4954441472746,5704.98,2785.484555852725,255.7374823866531,13,1,Enviada,Agencia Fisica
1050,1688,889,99,2014-05-16 23:57:47 UTC,0.0233,101556.80947492617,162054.91,60498.100525073845,2836.816621716204,78,2,Enviada,Agencia Fisica
1051,1588,889,73,2011-07-23 03:55:31 UTC,0.0146,19969.455360110795,28148.71,8179.254639889204,3500.36975271341,6,0,Validação documentos,Agencia Fisica
1052,1552,609,90,2017-05-26 12:20:42 UTC,0.0182,69729.76237997224,98243.68,28513.917620027765,70998.84405528776,1,5,Enviada,Agencia Digital
1053,160,609,63,2014-01-29 11:33:43 UTC,0.0135,12591.130283202963,17199.61,4608.479716797036,301.08394890846927,62,5,Validação documentos,Agencia Digital
1054,1628,692,90,2015-12-23 21:17:21 UTC,0.0151,49577.636644507926,95954.47,46376.83335549208,2567.556281660075,23,5,Enviada,Agencia Fisica
1055,56,692,18,2019-12-27 22:55:29 UTC,0.0126,37945.86449224383,64943.69,26997.825507756177,2792.166164137032,15,3,Aprovada,Agencia Fisica
1056,1809,836,90,2015-05-27 20:56:31 UTC,0.0216,63240.405618107754,81591.1,18350.694381892252,1503.2628410135628,112,3,Enviada,Agencia Digital
1057,1869,195,90,2021-09-14 03:27:55 UTC,0.0082,33978.128737163745,57497.35,23519.221262836258,2149.429764470982,17,1,Enviada,Agencia Fisica
1058,658,195,93,2011-05-13 00:32:21 UTC,0.0134,13522.342570685892,23299.2,9776.85742931411,13703.541961133003,1,6,Em análise,Agencia Fisica
1059,1023,195,38,2014-09-07 16:31:55 UTC,0.022,92616.1312364778,127684.77,35068.63876352218,5355.723280901245,22,5,Validação documentos,Agencia Fisica
1060,557,491,91,2016-01-05 16:12:40 UTC,0.0109,61066.3211329106,118844.09,57777.7688670894,1263.7555627552829,69,5,Enviada,Agencia Digital
1061,124,491,43,2022-05-06 10:30:29 UTC,0.0212,40044.79324504561,75589.36,35544.566754954394,4119.67526161135,11,6,Em análise,Agencia Digital
1062,1935,491,99,2013-09-03 17:58:01 UTC,0.0177,162403.23760043777,232794.88,70391.64239956223,4094.859713798935,69,0,Em análise,Agencia Digital
1063,484,491,11,2019-06-14 21:30:45 UTC,0.0124,172495.48566146215,211795.09,39299.60433853784,87855.24578202293,2,1,Validação documentos,Agencia Digital
1064,34,863,92,2019-03-12 04:55:52 UTC,0.0132,143220.31815578832,187987.07,44766.75184421168,3120.3322430240546,71,2,Enviada,Agencia Fisica
1065,247,330,92,2019-05-06 06:15:15 UTC,0.0219,4192.056885379161,8346.53,4154.47311462084,350.9193857039056,14,5,Enviada,Agencia Digital
1066,1293,330,25,2015-04-24 06:07:03 UTC,0.0165,104671.53010031898,208308.58,103637.049899681,2097.112037813155,106,5,Validação documentos,Agencia Digital
1067,5,535,93,2019-12-05 00:14:07 UTC,0.0235,69165.18613026793,106962.78,37797.593869732074,2129.954692992463,62,2,Enviada,Agencia Fisica
1068,1185,535,5,2017-08-01 09:47:51 UTC,0.0225,121875.11524958428,145161.31,23286.19475041572,16816.891229552653,8,5,Aprovada,Agencia Fisica
1069,802,244,93,2016-12-15 19:47:29 UTC,0.0217,126030.01471557816,178749.29,52719.275284421856,3000.059164925632,113,4,Enviada,Agencia Fisica
1070,955,694,93,2012-08-25 22:08:05 UTC,0.0178,25248.933215392248,31977.76,6728.826784607747,1932.8150334539976,15,6,Enviada,Agencia Digital
1071,464,694,16,2013-12-22 13:25:49 UTC,0.0196,170732.31303563993,206277.81,35545.49696436009,4104.740073679736,87,2,Validação documentos,Agencia Digital
1072,178,694,22,2017-08-19 03:46:19 UTC,0.0216,67887.71769488808,90968.57,23080.852305111926,1926.6025387757068,67,2,Validação documentos,Agencia Digital
1073,131,694,37,2021-01-17 09:28:43 UTC,0.0222,101045.7035109948,183975.03,82929.32648900522,7572.3458589139345,16,4,Validação documentos,Agencia Digital
1074,1226,706,93,2011-04-24 03:09:54 UTC,0.0196,127090.664850405,240764.57,113673.905149595,5383.981455370705,32,4,Enviada,Agencia Fisica
1075,1061,706,15,2019-04-05 08:25:36 UTC,0.0136,103239.02100248323,162632.47,59393.44899751675,2276.4958171842254,71,2,Em análise,Agencia Fisica
1076,11,706,23,2015-04-12 04:33:31 UTC,0.0178,7450.559731873703,11583.22,4132.660268126297,152.2911659132443,116,1,Em análise,Agencia Fisica
1077,686,706,85,2019-02-11 04:30:07 UTC,0.0105,136282.7563564527,176759.82,40477.06364354728,2095.001501733296,110,0,Validação documentos,Agencia Fisica
1078,1882,937,93,2012-11-16 05:58:12 UTC,0.0148,120882.68620439852,226711.54,105828.85379560148,3698.498422006377,45,2,Enviada,Agencia Digital
1079,1456,937,21,2013-05-14 07:59:02 UTC,0.0206,22199.41677063236,38132.46,15933.043229367644,542.0694861774982,91,2,Aprovada,Agencia Digital
1080,1943,937,55,2010-04-15 13:27:17 UTC,0.0119,160604.93374197755,216225.23,55620.29625802245,3599.3981460390114,64,0,Validação documentos,Agencia Digital
1081,14,610,94,2019-07-11 13:28:03 UTC,0.0218,139410.46639551217,203931.2,64520.733604487854,5028.448670024468,43,3,Enviada,Agencia Fisica
1082,529,989,94,2012-07-21 12:12:22 UTC,0.0096,130082.85553845612,201668.56,71585.70446154388,2898.111704118392,59,5,Enviada,Agencia Fisica
1083,1629,989,10,2015-07-04 06:01:40 UTC,0.0111,93795.2868089558,147038.79,53243.5031910442,1517.1813346016345,105,5,Aprovada,Agencia Fisica
1084,887,989,74,2020-06-23 04:56:07 UTC,0.0186,14742.671964173413,18687.04,3944.36803582659,328.12495012112373,98,0,Validação documentos,Agencia Fisica
1085,1546,579,94,2015-11-21 19:02:10 UTC,0.0175,5799.397666658253,10184.94,4385.542333341748,1221.4773985625382,5,0,Enviada,Agencia Digital
1086,151,579,100,2012-05-10 08:11:49 UTC,0.0084,34995.300922457376,59994.2,24998.89907754262,1079.5453550536313,38,0,Enviada,Agencia Digital
1087,1349,579,29,2016-11-03 15:38:21 UTC,0.0171,48549.133580351816,87596.5,39047.36641964818,4196.720915417252,13,4,Validação documentos,Agencia Digital
1088,1188,579,98,2012-11-12 02:51:28 UTC,0.0227,53122.85271252583,83791.95,30669.097287474164,2653.237704055967,27,4,Validação documentos,Agencia Digital
1089,1917,351,94,2013-10-16 14:57:35 UTC,0.0166,148751.3128913932,241262.01,92510.6971086068,4099.977387854434,56,6,Enviada,Agencia Digital
1090,163,351,39,2015-02-24 17:31:12 UTC,0.0212,42111.077699743,64496.04,22384.962300257,1037.1010244799452,94,0,Em análise,Agencia Digital
1091,1702,764,95,2022-06-22 00:00:17 UTC,0.024,144333.2992711722,201185.56,56852.26072882781,4231.108556897507,72,5,Enviada,Agencia Fisica
1092,1123,764,24,2020-07-08 01:44:02 UTC,0.0208,135426.17774968923,188292.24,52866.06225031075,3108.155210826919,115,1,Validação documentos,Agencia Fisica
1093,1742,569,95,2014-07-22 00:48:43 UTC,0.0237,87748.6709799775,166304.05,78555.37902002246,2306.5606136099746,99,1,Enviada,Agencia Digital
1094,152,569,4,2015-09-03 17:27:44 UTC,0.01,102555.07807221344,151511.08,48956.00192778654,5683.121944996784,20,2,Aprovada,Agencia Digital
1095,1770,569,12,2016-11-15 17:40:13 UTC,0.0134,172309.41198838182,242717.94,70408.52801161817,3499.516815039191,81,0,Validação documentos,Agencia Digital
1096,1079,569,36,2017-08-30 14:01:22 UTC,0.0097,41168.5784931806,52200.81,11032.231506819397,660.9900009452773,96,3,Validação documentos,Agencia Digital
1097,268,211,96,2021-11-19 08:13:59 UTC,0.0203,106093.33206766828,172061.77,65968.43793233171,2487.0397269446453,100,4,Enviada,Agencia Fisica
1098,377,771,96,2020-07-24 23:51:36 UTC,0.01,34762.03070821514,65705.6,30943.56929178487,5998.131622256016,6,0,Enviada,Agencia Digital
1099,724,856,96,2014-03-07 09:18:05 UTC,0.013,57382.27531184658,90788.13,33405.85468815342,1448.8909883364774,56,3,Enviada,Agencia Fisica
1100,633,856,50,2022-03-09 18:28:51 UTC,0.0203,18163.391093798586,32862.38,14698.988906201414,439.26562300040473,91,5,Aprovada,Agencia Fisica
1101,1405,856,84,2011-09-05 04:50:26 UTC,0.0188,64049.707654502345,85282.05,21232.342345497666,2064.33663511511,47,5,Aprovada,Agencia Fisica
1102,1585,856,68,2020-10-12 00:32:46 UTC,0.021,109688.62591074036,175685.25,65996.62408925965,5088.669998554115,29,3,Em análise,Agencia Fisica
1103,1762,411,96,2014-02-04 21:28:55 UTC,0.0181,82020.3932199309,158702.58,76682.18678006908,4729.7521572490605,21,3,Enviada,Agencia Digital
1104,638,766,97,2013-01-24 20:33:43 UTC,0.0232,12020.59744061279,20327.29,8306.692559387211,330.4341813732234,81,3,Enviada,Agencia Fisica
1105,902,766,66,2017-12-29 05:32:05 UTC,0.0121,139842.77197417078,205172.17,65329.398025829214,3088.4469481172428,66,3,Aprovada,Agencia Fisica
